Date,AAPL,AMZN,CVX,GOOGL,JNJ,MSFT,NFLX,PFE,UNH,XOM
2019-06-24,47.50077438354492,95.69499969482422,91.93543243408203,55.3442497253418,117.80107879638672,129.3670654296875,37.104000091552734,29.163816452026367,221.45523071289062,56.08298873901367
2019-06-25,46.780792236328125,93.91349792480469,91.00071716308594,53.90104675292969,118.77276611328125,125.28272247314453,36.029998779296875,29.163816452026367,219.6987762451172,55.58738708496094
2019-06-26,47.79259490966797,94.8915023803711,91.21416473388672,53.54123306274414,116.80474090576172,125.75220489501953,36.220001220703125,28.65065574645996,215.98184204101562,55.827884674072266
2019-06-27,47.77824783325195,95.21399688720703,90.61062622070312,53.35835647583008,115.84955596923828,125.95877838134766,37.00199890136719,28.94390106201172,218.52781677246094,55.25943374633789
2019-06-28,47.34290313720703,94.68150329589844,91.58950805664062,53.664146423339844,114.6884994506836,125.7803726196289,36.731998443603516,28.870586395263672,216.46084594726562,55.849761962890625
2019-07-01,48.21120834350586,96.1094970703125,91.88392639160156,54.51658630371094,114.75435638427734,127.39534759521484,37.459999084472656,29.170488357543945,215.24557495117188,55.79873275756836
2019-07-02,48.49346160888672,96.71549987792969,90.47813415527344,55.141056060791016,115.30606842041016,128.24034118652344,37.542999267578125,29.470394134521484,216.4253692626953,55.1865348815918
2019-07-03,48.895328521728516,96.94999694824219,90.78724670410156,55.65598678588867,117.0435562133789,129.06663513183594,38.172000885009766,29.59034538269043,217.52537536621094,55.71129608154297
2019-07-05,48.852272033691406,97.14550018310547,90.9271011352539,56.1357307434082,115.750732421875,128.69107055664062,38.05500030517578,29.27045249938965,219.1044158935547,55.4853515625
2019-07-08,47.84523391723633,97.61599731445312,90.97127532958984,55.34870910644531,116.08010864257812,128.59715270996094,37.61600112915039,28.85725975036621,219.8584747314453,55.74042892456055
2019-07-09,48.137054443359375,99.41500091552734,90.78724670410156,55.72041320800781,116.44242858886719,128.12771606445312,37.99300003051758,28.903902053833008,218.22618103027344,55.7039909362793
2019-07-10,48.613067626953125,100.87049865722656,92.32555389404297,56.54411697387695,116.2777099609375,129.4328155517578,38.099998474121094,29.36374855041504,219.53912353515625,56.49113082885742
2019-07-11,48.25904846191406,100.05349731445312,92.31817626953125,56.70121765136719,115.37190246582031,129.94918823242188,37.95000076293945,28.643991470336914,231.6746368408203,56.53485870361328
2019-07-12,48.629817962646484,100.55000305175781,92.72296905517578,56.76366424560547,110.58773803710938,130.418701171875,37.32500076293945,28.25745391845703,235.87945556640625,56.57859802246094
2019-07-15,49.08668899536133,101.04949951171875,92.53162384033203,57.019893646240234,110.92536163330078,130.418701171875,36.65999984741211,28.490703582763672,235.9326934814453,56.177730560302734
2019-07-16,48.91686248779297,100.49500274658203,91.82504272460938,57.16609191894531,109.10557556152344,128.70986938476562,36.5989990234375,28.557361602783203,234.77951049804688,55.339595794677734
2019-07-17,48.64176940917969,99.60150146484375,91.36870574951172,56.83304977416992,108.57858276367188,127.94931030273438,36.24399948120117,28.48404312133789,236.5447998046875,55.01161575317383
2019-07-18,49.1943359375,98.8949966430664,91.76615142822266,56.857826232910156,108.75153350830078,128.0901641845703,32.520999908447266,28.697315216064453,231.1778106689453,54.54515075683594
2019-07-19,48.45998001098633,98.22599792480469,92.03113555908203,56.08021926879883,107.30223846435547,128.2779541015625,31.510000228881836,28.504037857055664,227.6737823486328,54.65447998046875
2019-07-22,49.56748580932617,99.28150177001953,92.2298583984375,56.45985412597656,105.92710876464844,129.97740173339844,31.062000274658203,28.53736114501953,226.49398803710938,54.712791442871094
2019-07-23,49.95500183105469,99.72450256347656,92.60521697998047,56.89797592163086,106.09178161621094,130.7848663330078,30.729999542236328,28.71731185913086,226.21893310546875,54.93144989013672
2019-07-24,49.914329528808594,100.04049682617188,93.13516235351562,56.48563003540039,106.8658218383789,132.12757873535156,31.79400062561035,28.58400535583496,222.77703857421875,54.92416000366211
2019-07-25,49.51964569091797,98.69100189208984,92.46537780761719,56.297794342041016,107.96922302246094,131.62994384765625,32.645999908447266,28.437387466430664,220.6213836669922,54.61076354980469
2019-07-26,49.69186019897461,97.15249633789062,91.05960845947266,61.713775634765625,107.6480712890625,132.70973205566406,33.577999114990234,28.71731185913086,224.38265991210938,54.5233039855957
2019-07-29,50.15591812133789,95.62249755859375,91.43497467041016,61.54625701904297,109.53377532958984,132.41867065429688,33.27000045776367,27.62432861328125,225.16331481933594,54.90959167480469
2019-07-30,49.940635681152344,94.92649841308594,91.51590728759766,60.86034393310547,108.75972747802734,131.78021240234375,32.59299850463867,25.8515682220459,226.1480255126953,54.91686248779297
2019-07-31,50.95964431762695,93.33899688720703,90.61062622070312,60.37464141845703,107.22814178466797,127.94931030273438,32.29899978637695,25.88489532470703,220.8963623046875,54.19533920288086
2019-08-01,49.85691452026367,92.76599884033203,88.86625671386719,60.05646514892578,107.28577423095703,129.62998962402344,31.950000762939453,25.730175018310547,221.1092987060547,52.810569763183594
2019-08-02,48.802040100097656,91.16200256347656,88.8589096069336,59.29026412963867,107.9280776977539,128.54080200195312,31.882999420166016,25.56200408935547,221.81895446777344,52.29310989379883
2019-08-05,46.24735641479492,88.25650024414062,87.39424133300781,57.23002624511719,107.17872619628906,124.13719177246094,30.76300048828125,24.86241340637207,217.39236450195312,51.22173309326172
2019-08-06,47.12284851074219,89.3915023803711,87.86528015136719,58.03935241699219,107.68101501464844,126.46580505371094,31.010000228881836,24.855684280395508,220.248779296875,51.71732711791992
2019-08-07,47.61082077026367,89.66999816894531,87.65921020507812,58.27873611450195,107.21992492675781,127.01971435546875,30.429000854492188,24.60679054260254,218.62542724609375,51.3820686340332
2019-08-08,48.660911560058594,91.64450073242188,90.69894409179688,59.7794303894043,108.43032836914062,130.40933227539062,31.59000015258789,24.801870346069336,219.66329956054688,52.75226593017578
2019-08-09,48.25992202758789,90.37899780273438,90.10275268554688,58.92251205444336,108.72679138183594,129.30136108398438,30.89299964904785,24.45207405090332,220.5592803955078,51.629878997802734
2019-08-12,48.13745880126953,89.24600219726562,89.46244049072266,58.2088508605957,108.63621520996094,127.49861907958984,31.08300018310547,23.806297302246094,215.7423095703125,51.378997802734375
2019-08-13,50.176002502441406,91.21700286865234,90.08069610595703,59.31058120727539,109.86314392089844,130.1370391845703,31.22800064086914,23.678485870361328,221.0826873779297,52.01357650756836
2019-08-14,48.68251419067383,88.14800262451172,86.65823364257812,57.70085144042969,107.26106262207031,126.21800994873047,29.910999298095703,23.0327091217041,215.7423095703125,49.91797637939453
2019-08-15,48.44001388549805,88.80599975585938,86.07676696777344,57.95212936401367,107.49163818359375,125.93543243408203,29.576000213623047,23.19415855407715,216.6737823486328,49.62282180786133
2019-08-16,49.58292770385742,89.62850189208984,86.11396789550781,58.44227600097656,108.1668472290039,128.24346923828125,30.280000686645508,23.30851173400879,217.95123291015625,50.39760208129883
